loss,loss_rec_val,loss_energy_val
0.05295054191447843,0.049194641411304474,0.0037559005031739556
0.04972535523146629,0.045875053852796555,0.003850301378669738
0.04545084893605842,0.041604090481996536,0.003846758454061887
0.04351179058921198,0.03950616717338562,0.004005623415826362
0.035486886510960006,0.031344491988420486,0.004142394522539517
0.0364533656994393,0.03241027891635895,0.004043086783080354
0.03701638937800693,0.03302965313196182,0.003986736246045103
0.03358884173920976,0.029043709859251976,0.004545131879957779
0.037132540589011546,0.03317625820636749,0.003956282382644054
0.03726142816437486,0.03330319747328758,0.003958230691087278
0.029231387009725086,0.024939440190792084,0.004291946818933001
0.030244474010432194,0.025670014321804047,0.004574459688628146
0.032673820942395695,0.027553196996450424,0.005120623945945269
0.03987923261274524,0.03592947497963905,0.003949757633106184
0.034529759918435474,0.030319491401314735,0.004210268517120737
0.03286318067595086,0.028839891776442528,0.0040232888995083305
0.03117851766590547,0.026738101616501808,0.004440416049403661
0.036407323449094205,0.031314026564359665,0.005093296884734538
0.030388204420598853,0.02595217153429985,0.0044360328862990015
0.03112236346888997,0.026692137122154236,0.0044302263467357345
0.027726242965242266,0.022998178377747536,0.0047280645874947305
0.029355666403237758,0.024595821276307106,0.004759845126930651
0.0329732175893226,0.028886623680591583,0.004086593908731016
0.026436933997894513,0.02175053209066391,0.004686401907230603
0.027715713567955495,0.023081552237272263,0.004634161330683231
0.027192910559266432,0.02250734344124794,0.004685567118018494
0.03399674200559622,0.02999320812523365,0.004003533880362569
0.029929424720605297,0.02588207647204399,0.004047348248561305
0.073583267559792,0.06837267428636551,0.005210593273426493
0.028399918754450207,0.023823700845241547,0.004576217909208662
0.027878095722132033,0.023513400927186012,0.004364694794946022
0.027127789894111184,0.022693034261465073,0.00443475563264611
0.034760274884320305,0.03078143671154976,0.003978838172770549
0.031980284935954575,0.027916319668293,0.004063965267661575
0.031079910492255055,0.02629714645445347,0.0047827640378015875
0.03169873270421523,0.027676614001393318,0.004022118702821908
0.027709164379114408,0.02310834638774395,0.00460081799137046
0.030203953541694077,0.026175666600465775,0.004028286941228304
0.026842999418981203,0.022447839379310608,0.004395160039670594
0.026491708541921913,0.022198516875505447,0.004293191666416465
0.025226532928593524,0.020985789597034454,0.004240743331559071
0.025364022253729114,0.021080603823065758,0.004283418430663358
0.026324820931401354,0.021853597834706306,0.0044712230966950485
0.028002709144007033,0.02320614457130432,0.0047965645727027105
