loss,loss_rec_val,loss_energy_val
0.42590790025797237,0.049194641411304474,0.3767132588466679
0.42507561054611914,0.047586169093847275,0.37748944145227187
0.44130611894588573,0.04014955088496208,0.40115656806092365
0.42865736904107765,0.035701535642147064,0.3929558333989306
0.5071687891081391,0.025247668847441673,0.4819211202606974
0.43820993934890534,0.03283672779798508,0.40537321155092026
0.4329252023724896,0.034190744161605835,0.39873445821088377
0.44233272960486475,0.029085194692015648,0.4132475349128491
0.493859275026201,0.027503084391355515,0.46635619063484546
0.5059591816238683,0.02345549874007702,0.4825036828837913
0.46652847128854313,0.02715466357767582,0.4393738077108673
0.46499604890745444,0.02346646972000599,0.44152957918744845
0.4448796715071965,0.024562714621424675,0.4203169568857718
0.5058493511361383,0.036336109042167664,0.4695132420939706
0.5243872352951415,0.027595676481723785,0.4967915588134177
0.47554431253242924,0.02458653412759304,0.4509577784048362
0.472159956545679,0.02424287609755993,0.44791708044811906
0.4507432723085124,0.023622114211320877,0.42712115809719153
0.42617831571814857,0.025851765647530556,0.400326550070618
0.4685795481487134,0.035638708621263504,0.4329408395274499
0.4939338105992171,0.02870008908212185,0.46523372151709524
0.43797472744584165,0.029021162539720535,0.4089535649061211
0.4680534855835461,0.027311796322464943,0.44074168926108115
0.4244519547846895,0.02761349268257618,0.3968384621021133
0.4687203752030213,0.027576470747590065,0.4411439044554312
0.45097254972995626,0.023847995325922966,0.4271245544040333
0.4560750259924768,0.024718238040804863,0.4313567879516719
0.44011499166778545,0.023485762998461723,0.4166292286693237
0.4336392639341568,0.024399446323513985,0.4092398176106428
0.41092615431922097,0.024114254862070084,0.3868118994571509
0.43657211851954864,0.032960060983896255,0.4036120575356524
0.4236264508239539,0.02682819589972496,0.39679825492422893
0.44970013703243766,0.03376338630914688,0.4159367507232908
0.41404399387471336,0.02736775018274784,0.3866762436919655
0.4388037468365119,0.03560663387179375,0.40319711296471816
0.4278327669630079,0.03005613014101982,0.3977766368219881
0.4224299628508805,0.028530830517411232,0.3938991323334693
0.41921956547178274,0.027461443096399307,0.39175812237538343
0.4125235495903102,0.026640312746167183,0.385883236844143
0.41335433702373053,0.028415754437446594,0.38493858258628394
