loss,loss_rec_val,loss_energy_val
0.04940373823046684,0.049194641411304474,0.0002090980124194175
0.04420847445726395,0.043977465480566025,0.00023100743419490755
0.03322538360953331,0.03299190104007721,0.00023348318063654006
0.040492475032806396,0.04035922512412071,0.0001332488318439573
0.026710212230682373,0.026499595493078232,0.00021061752340756357
0.026417797431349754,0.026234084740281105,0.00018371327314525843
0.025685204192996025,0.025471776723861694,0.00021342794934753329
0.02385622262954712,0.023632837459445,0.00022338474809657782
0.03465713933110237,0.03451678156852722,0.00014035658387001604
0.03390464186668396,0.03367779031395912,0.00022685025760438293
0.028829259797930717,0.02864575944840908,0.00018350096070207655
0.03688918054103851,0.0367513969540596,0.00013778451830148697
0.03661390393972397,0.036492228507995605,0.00012167712702648714
0.024785662069916725,0.024645136669278145,0.00014052500773686916
0.18334828317165375,0.1831192970275879,0.00022898465977050364
0.02395702712237835,0.023805566132068634,0.00015146062651183456
0.027446743100881577,0.027314085513353348,0.00013265748566482216
0.027154790237545967,0.02696944773197174,0.00018534305854700506
0.02391773648560047,0.023751171305775642,0.00016656545631121844
0.028367312625050545,0.02816459909081459,0.00020271424727980047
0.02524123154580593,0.02505229227244854,0.0001889394479803741
0.023995688185095787,0.0238160640001297,0.00017962408310268074
0.02521761693060398,0.02507908269762993,0.00013853402924723923
0.0802772268652916,0.080058254301548,0.00021897390251979232
0.05395160987973213,0.0537230521440506,0.00022855785209685564
0.03683304041624069,0.036710046231746674,0.0001229956978932023
0.03063400462269783,0.03045467659831047,0.0001793286792235449
0.032171159982681274,0.03202037140727043,0.0001507884298916906
0.027924565598368645,0.027785854414105415,0.0001387109950883314
0.025883665308356285,0.025730030611157417,0.00015363509010057896
0.025107581168413162,0.024979332461953163,0.00012824931764043868
0.04950219392776489,0.049307819455862045,0.00019437531591393054
0.027027545496821404,0.02689463086426258,0.00013291442883200943
0.025487782433629036,0.0253074262291193,0.00018035709217656404
0.02946143038570881,0.029239000752568245,0.00022243025887291878
0.024741647765040398,0.024553844705224037,0.0001878022594610229
0.03597061708569527,0.03585498034954071,0.00011563576117623597
0.028516437858343124,0.028316020965576172,0.0002004170964937657
0.023109156638383865,0.022944698110222816,0.00016445806249976158
0.027049509808421135,0.02684830129146576,0.0002012089971685782
0.022603318095207214,0.022420480847358704,0.00018283659301232547
0.02758222259581089,0.02744135819375515,0.00014086348528508097
0.030503639951348305,0.030388379469513893,0.00011526000162120908
0.021777687594294548,0.02165280096232891,0.00012488625361584127
0.027710361406207085,0.027589887380599976,0.00012047360360156745
0.025743458420038223,0.025612840428948402,0.00013061783101875335
0.02204412780702114,0.02190730907022953,0.00013681783457286656
0.0270977895706892,0.026984035968780518,0.00011375379108358175
0.05719418451189995,0.056998781859874725,0.00019540311768651009
0.029411714524030685,0.029213909059762955,0.00019780505681410432
0.03474995121359825,0.034633662551641464,0.00011628807988017797
0.025796247646212578,0.025628136470913887,0.0001681115827523172
0.03524421155452728,0.0351298451423645,0.00011436661588959396
0.0251587126404047,0.024963658303022385,0.00019505461386870593
0.030511504039168358,0.030391758307814598,0.00011974512744927779
0.022810399532318115,0.02266586758196354,0.0001445322996005416
0.03816606104373932,0.0379837229847908,0.00018233770970255136
0.037343159317970276,0.03712662681937218,0.00021653329895343632
0.023551397025585175,0.02336096577346325,0.00019043052452616394
0.02782563492655754,0.02766023389995098,0.0001654016086831689
0.028946321457624435,0.028799867257475853,0.00014645351620856673
0.021705076098442078,0.021519815549254417,0.0001852599234553054
0.022830214351415634,0.02264971099793911,0.00018050355720333755
0.024194197729229927,0.02405419759452343,0.0001400006003677845
0.02020891197025776,0.020059708505868912,0.00014920342073310167
0.09824736416339874,0.09802910685539246,0.0002182593016186729
0.02039989084005356,0.020236831158399582,0.00016306000179611146
0.024169886484742165,0.02396046370267868,0.0002094236551783979
0.02126980945467949,0.02107689529657364,0.0001929146092152223
0.022339388728141785,0.022158781066536903,0.0001806067448342219
0.03036114200949669,0.030233656987547874,0.00012748583685606718
0.025402992963790894,0.025280045345425606,0.00012294691987335682
0.15615446865558624,0.15593981742858887,0.00021465675672516227
0.0754069983959198,0.0751892700791359,0.00021772680338472128
0.02094421349465847,0.02077840082347393,0.00016581315139774233
0.02951827086508274,0.029385963454842567,0.0001323073956882581
0.02462724782526493,0.024470873177051544,0.00015637440083082765
0.030980665236711502,0.03076826222240925,0.000212403159821406
0.02393033169209957,0.02377413399517536,0.00015619737678207457
0.022842759266495705,0.022688180208206177,0.00015457862173207104
0.02135181799530983,0.02118799462914467,0.00016382332250941545
0.020459305495023727,0.02032294124364853,0.00013636400399263948
0.02327306568622589,0.02313261292874813,0.00014045325224287808
0.04606295004487038,0.04587407037615776,0.00018888119666371495
0.026335233822464943,0.02621334046125412,0.0001218931793118827
0.026703771203756332,0.026495715603232384,0.00020805539679713547
0.03134645149111748,0.03121667541563511,0.00012977428559679538
0.02145550772547722,0.021275870501995087,0.0001796377036953345
0.020026322454214096,0.01985134556889534,0.00017497710359748453
0.02645808830857277,0.026339463889598846,0.0001186242516268976
0.046701375395059586,0.04651390761137009,0.00018746759451460093
0.040661539882421494,0.040448885411024094,0.00021265324903652072
0.03341766819357872,0.03330482542514801,0.00011284377978881821
0.02114572376012802,0.020945658907294273,0.0002000647218665108
0.020490402355790138,0.020288797095417976,0.00020160505664534867
0.02287444658577442,0.02270715869963169,0.00016728727496229112
0.027829669415950775,0.027706529945135117,0.00012313904881011695
0.02060985565185547,0.02045319974422455,0.00015665501996409148
0.02050352469086647,0.02038276568055153,0.00012075927952537313
0.050785213708877563,0.050614841282367706,0.00017037070938386023
0.044999539852142334,0.04480545222759247,0.00019408619846217334
0.02703763172030449,0.02691756747663021,0.0001200647748191841
0.022122781723737717,0.021965177729725838,0.00015760342648718506
0.022550301626324654,0.022344281896948814,0.00020601910364348441
0.03380495682358742,0.033692240715026855,0.00011271607945673168
